,Date,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,PrecipTotal_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,PrecipTotal_y,05,06,07,08,09,10,day01,day02,day03,day04,day05,day06,day07,day08,day09,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
449,2009-07-21,80,58,69.0,57,62.0,0.04,82,64,73.0,56,63.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450,2009-07-22,78,63,71.0,61,64.0,0.001,79,66,73.0,59,64.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
451,2009-07-23,82,62,72.0,58,63.0,0.0,79,63,71.0,60,64.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,2009-07-24,83,61,72.0,59,64.0,0.14,83,62,73.0,60,65.0,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
453,2009-07-25,81,66,74.0,58,64.0,0.0,81,66,74.0,59,65.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,2009-07-26,82,63,73.0,58,64.0,0.001,82,64,73.0,59,65.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,2009-07-27,84,64,74.0,61,66.0,0.02,84,66,75.0,61,67.0,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
456,2009-07-28,84,66,75.0,60,66.0,0.01,86,68,77.0,62,67.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,2009-07-29,81,62,72.0,51,59.0,0.0,79,66,73.0,52,61.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458,2009-07-30,79,59,69.0,57,62.0,0.001,80,65,73.0,57,63.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,2009-07-31,81,58,70.0,54,61.0,0.0,82,62,72.0,55,62.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,2009-08-01,75,61,68.0,59,62.0,0.001,75,63,69.0,59,63.0,0.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2009-08-02,78,57,68.0,51,59.0,0.0,79,58,69.0,52,59.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2009-08-03,84,67,76.0,60,66.0,0.07,86,68,77.0,61,66.0,0.06,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2009-08-04,85,67,76.0,61,67.0,0.0,86,69,78.0,63,68.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2009-08-05,79,61,70.0,54,61.0,0.0,79,66,73.0,56,63.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2009-08-06,82,60,71.0,51,60.0,0.0,81,62,72.0,51,60.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2009-08-07,74,64,69.0,59,63.0,0.33,74,67,71.0,59,63.0,0.23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2009-08-08,89,68,79.0,70,73.0,0.02,89,69,79.0,70,73.0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2009-08-09,91,77,84.0,71,74.0,0.18,92,77,85.0,72,75.0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2009-08-10,85,70,78.0,65,69.0,0.0,86,71,79.0,66,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2009-08-11,82,62,72.0,61,66.0,0.0,81,65,73.0,62,66.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2009-08-12,83,60,72.0,55,62.0,0.0,82,63,73.0,56,63.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2009-08-13,86,60,73.0,55,63.0,0.0,86,63,75.0,55,63.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2009-08-14,88,63,76.0,59,66.0,0.0,88,67,78.0,59,66.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2009-08-15,89,67,78.0,61,67.0,0.0,89,70,80.0,61,68.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2009-08-16,88,70,79.0,67,70.0,0.63,90,71,81.0,68,71.0,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2009-08-17,83,70,77.0,68,70.0,0.33,83,71,77.0,68,71.0,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2009-08-18,83,65,74.0,59,65.0,0.0,84,66,75.0,61,66.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2009-08-19,83,59,71.0,60,65.0,0.35,81,64,73.0,62,66.0,0.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,2009-08-20,78,64,71.0,61,65.0,0.07,79,64,72.0,61,65.0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,2009-08-21,73,59,66.0,58,61.0,0.16,74,59,67.0,58,61.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481,2009-08-22,68,57,63.0,52,56.0,0.0,69,58,64.0,52,57.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,2009-08-23,74,56,65.0,53,58.0,0.0,73,58,66.0,55,59.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
483,2009-08-24,79,54,67.0,56,61.0,0.0,79,57,68.0,57,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,2009-08-25,83,59,71.0,61,65.0,0.0,82,61,72.0,61,65.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485,2009-08-26,73,62,68.0,62,64.0,0.93,72,64,68.0,64,65.0,0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,2009-08-27,67,61,64.0,60,61.0,0.95,67,62,65.0,61,63.0,1.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
487,2009-08-28,68,60,64.0,61,62.0,0.22,71,61,66.0,61,63.0,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
488,2009-08-29,69,56,63.0,51,56.0,0.02,69,56,63.0,52,57.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
489,2009-08-30,66,51,59.0,47,52.0,0.0,66,51,59.0,47,53.0,0.001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490,2009-08-31,68,49,59.0,44,52.0,0.0,67,49,58.0,44,52.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491,2009-09-01,72,47,60.0,47,53.0,0.0,71,50,61.0,49,55.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2009-09-02,73,50,62.0,50,56.0,0.0,72,53,63.0,51,56.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2009-09-03,75,56,66.0,54,59.0,0.0,75,57,66.0,55,60.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2009-09-04,75,54,65.0,54,59.0,0.0,75,58,67.0,55,60.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2009-09-05,78,54,66.0,57,61.0,0.0,78,57,68.0,57,62.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2009-09-06,77,61,69.0,59,63.0,0.03,77,66,72.0,59,64.0,0.001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2009-09-07,77,59,68.0,59,62.0,0.0,77,63,70.0,59,63.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2009-09-08,78,60,69.0,60,63.0,0.0,78,62,70.0,62,65.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2009-09-09,78,65,72.0,63,65.0,0.0,77,68,73.0,63,66.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2009-09-10,81,64,73.0,62,65.0,0.0,80,65,73.0,62,66.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2009-09-11,80,61,71.0,59,63.0,0.0,78,64,71.0,59,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2009-09-12,79,58,69.0,60,63.0,0.0,78,61,70.0,61,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2009-09-13,80,58,69.0,54,60.0,0.0,79,57,68.0,55,61.0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2009-09-14,84,58,71.0,55,61.0,0.0,84,59,72.0,56,62.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2009-09-15,82,64,73.0,59,63.0,0.0,83,63,73.0,58,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2009-09-16,71,59,65.0,54,59.0,0.0,72,62,67.0,54,60.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2009-09-17,72,50,61.0,52,56.0,0.0,71,54,63.0,51,57.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2009-09-18,79,50,65.0,55,59.0,0.0,79,52,66.0,55,59.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2009-09-19,76,55,66.0,55,59.0,0.0,75,58,67.0,55,60.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,2009-09-20,73,54,64.0,56,60.0,0.75,71,54,63.0,56,60.0,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,2009-09-21,67,60,64.0,59,61.0,0.001,69,63,66.0,60,62.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,2009-09-22,77,59,68.0,65,67.0,0.0,76,63,70.0,65,67.0,0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
513,2009-09-23,76,62,69.0,62,64.0,0.0,76,62,69.0,63,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
514,2009-09-24,73,64,69.0,63,65.0,0.0,71,64,68.0,62,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
515,2009-09-25,70,60,65.0,57,60.0,0.16,70,60,65.0,57,60.0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
516,2009-09-26,69,55,62.0,56,59.0,0.0,66,56,61.0,56,59.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,2009-09-27,74,50,62.0,53,57.0,0.08,74,53,64.0,53,58.0,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,2009-09-28,62,49,56.0,42,49.0,0.01,63,50,57.0,42,49.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
519,2009-09-29,60,48,54.0,42,48.0,0.0,58,48,53.0,42,48.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520,2009-09-30,62,47,55.0,40,47.0,0.0,61,49,55.0,42,48.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,2009-10-01,59,41,50.0,46,49.0,0.89,59,44,52.0,46,49.0,0.59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2009-10-02,56,47,52.0,46,48.0,0.21,56,48,52.0,46,48.0,0.17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2009-10-03,57,47,52.0,47,49.0,0.11,58,47,53.0,47,49.0,0.03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2009-10-04,60,45,53.0,43,47.0,0.001,61,45,53.0,42,47.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2009-10-05,62,43,53.0,42,47.0,0.0,61,42,52.0,42,47.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2009-10-06,61,49,55.0,47,51.0,0.03,62,49,56.0,46,50.0,0.05,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2009-10-07,60,45,53.0,39,46.0,0.0,60,45,53.0,39,46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2009-10-08,53,45,49.0,46,48.0,0.12,54,47,51.0,46,49.0,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2009-10-09,52,39,46.0,43,45.0,0.46,52,40,46.0,44,46.0,0.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2009-10-10,48,31,40.0,30,35.0,0.0,48,33,41.0,30,36.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2009-10-11,44,29,37.0,22,32.0,0.0,45,29,37.0,23,33.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2009-10-12,48,41,45.0,36,41.0,0.02,49,42,46.0,34,40.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2009-10-13,47,34,41.0,32,38.0,0.0,48,36,42.0,32,39.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2009-10-14,48,42,45.0,36,41.0,0.03,48,42,45.0,36,41.0,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2009-10-15,44,41,43.0,38,40.0,0.29,44,41,43.0,38,40.0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2009-10-16,45,39,42.0,36,39.0,0.04,46,40,43.0,36,40.0,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,2009-10-17,52,36,44.0,33,39.0,0.001,52,39,46.0,34,40.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2009-10-18,53,31,42.0,33,39.0,0.0,53,33,43.0,33,40.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2009-10-19,65,44,55.0,41,47.0,0.0,66,43,55.0,40,47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,2009-10-20,62,48,55.0,48,52.0,0.03,64,51,58.0,47,52.0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541,2009-10-21,69,55,62.0,52,56.0,0.001,70,55,63.0,50,55.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
542,2009-10-22,58,48,53.0,48,50.0,1.03,58,49,54.0,49,51.0,0.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
543,2009-10-23,61,42,52.0,49,50.0,0.89,62,44,53.0,50,51.0,1.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
544,2009-10-24,50,38,44.0,37,40.0,0.04,49,39,44.0,37,41.0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
545,2009-10-25,62,44,53.0,45,49.0,0.27,63,44,54.0,43,48.0,0.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
546,2009-10-26,55,49,52.0,48,49.0,0.11,55,50,53.0,47,49.0,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
547,2009-10-27,51,45,48.0,45,47.0,0.06,52,48,50.0,46,48.0,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
548,2009-10-28,57,50,54.0,49,51.0,0.0,58,50,54.0,49,51.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,2009-10-29,60,47,54.0,50,52.0,0.6,60,48,54.0,50,52.0,1.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550,2009-10-30,67,46,57.0,53,56.0,0.81,68,47,58.0,54,56.0,1.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,2009-10-31,46,35,41.0,31,38.0,0.001,47,37,42.0,31,38.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552,2010-05-01,70,58,64.0,53,58.0,0.11,71,61,66.0,54,59.0,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2010-05-02,69,53,61.0,52,56.0,0.93,68,54,61.0,52,56.0,0.31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2010-05-03,72,50,61.0,45,53.0,0.0,72,52,62.0,45,53.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2010-05-04,79,50,65.0,44,54.0,0.0,80,53,67.0,43,54.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2010-05-05,72,56,64.0,37,51.0,0.001,73,57,65.0,37,51.0,0.001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2010-05-06,63,46,55.0,39,46.0,0.01,60,48,54.0,39,46.0,0.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2010-05-07,59,45,52.0,46,48.0,0.72,59,46,53.0,46,49.0,0.74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2010-05-08,50,42,46.0,35,41.0,0.02,50,42,46.0,35,41.0,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2010-05-09,58,38,48.0,29,40.0,0.0,56,37,47.0,29,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2010-05-10,58,41,50.0,31,42.0,0.001,58,43,51.0,29,42.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2010-05-11,52,44,48.0,46,47.0,0.97,59,44,52.0,46,48.0,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2010-05-12,51,44,48.0,45,46.0,0.12,53,46,50.0,45,47.0,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
